Item,Open,Close,Volume
155,0.874545346,0.875971025,0.287039033
156,0.879702379,0.881958581,0.284339905
157,0.878835644,0.887167443,0.291333022
158,0.867871583,0.879299843,0.272817106
159,0.867791174,0.874165434,0.289993933
160,0.874003646,0.867172795,0.339865829
161,0.881095322,0.888743387,0.308053302
162,0.880086209,0.885430096,0.317587545
163,0.886205878,0.888129127,0.304228955
164,0.896550778,0.889565556,0.32878561
165,0.895269228,0.904587124,0.27766803
166,0.901559161,0.908672899,0.29133826
167,0.899376868,0.899949122,0.329814806
168,0.908715829,0.901875671,0.318201221
169,0.904013815,0.908731901,0.342074366
170,0.9050787,0.907863227,0.272191209
171,0.900506746,0.90688594,0.283514977
172,0.901491071,0.902632627,0.298946799
173,0.903041884,0.902967705,0.301013919
174,0.895609756,0.904962497,0.317256701
175,0.892139792,0.89698636,0.261643483
176,0.894006345,0.896074286,0.306067365
177,0.897482505,0.894653384,0.314399571
178,0.896312424,0.896704073,0.296932928
179,0.895092843,0.896244931,0.269533108
180,0.892783665,0.89681261,0.321923434
181,0.890016294,0.890890267,0.25645735
182,0.886750677,0.890856108,0.267267831
183,0.888363383,0.887750649,0.262519041
184,0.888945288,0.893201505,0.266538927
185,0.887614238,0.892261482,0.27463893
186,0.884466211,0.888119811,0.263147557
187,0.885116282,0.886261505,0.309855048
188,0.882686339,0.884350483,0.283375307
189,0.87661617,0.884334956,0.305535745
190,0.870313919,0.874162329,0.326481051
191,0.864472808,0.86828028,0.275629717
192,0.867667312,0.865156265,0.294376961
193,0.865481921,0.869217197,0.285046986
194,0.860328062,0.862981513,0.294695584
195,0.875343991,0.863710521,0.369822488
196,0.867667312,0.880515942,0.309554757
197,0.871264237,0.87100726,0.329143516
198,0.874180107,0.87359465,0.315963878
199,0.868561933,0.873709398,0.310025272
200,0.864903115,0.870464349,0.520450786
201,0.864776154,0.866121055,0.302827014
202,0.861495045,0.866878011,0.328702681
203,0.857644349,0.860859477,0.297982201
204,0.845346216,0.858309352,0.327208209
205,0.840139683,0.845828592,0.298759117
206,0.851202743,0.847646529,0.340811223
207,0.858551289,0.854633033,0.330487842
208,0.859832763,0.8602793,0.312949618
209,0.866011303,0.861259692,0.342116267
210,0.86101214,0.864635016,0.346696579
211,0.857882703,0.858678513,0.383765948
212,0.857693849,0.861126237,0.328788229
213,0.85919826,0.8615978,0.318186381
214,0.862909677,0.862283484,0.332039928
215,0.855579647,0.861216217,0.299167652
216,0.855446564,0.855697119,0.310681722
217,0.855078226,0.858743651,0.334752151
218,0.852053986,0.857211107,0.30841208
219,0.849255706,0.855920555,0.317810144
220,0.844073961,0.846653791,0.334861268
221,0.846178868,0.848918524,0.320376586
222,0.837607643,0.846343556,0.334081733
223,0.834447147,0.835507059,0.29342022
224,0.82824397,0.834911355,0.316148068
225,0.836035141,0.834343676,0.35780124
226,0.841458339,0.842273308,0.303085404
227,0.839381318,0.844162592,0.310744574
228,0.832617775,0.840182325,0.293234284
229,0.831327006,0.834492583,0.328102099
230,0.826117374,0.833738733,0.429221644
231,0.816252282,0.826587794,0.337576982
232,0.813549903,0.813852621,0.305836036
233,0.81357469,0.815047057,0.31531703
234,0.817434681,0.821534049,0.332886679
235,0.811677229,0.814575493,0.299642531
236,0.813113474,0.8134493,0.291119152
237,0.817570862,0.81164992,0.341087944
238,0.815524826,0.823379934,0.347957977
239,0.802527122,0.812599258,0.32923692
240,0.804220313,0.806438028,0.337224315
241,0.795042396,0.804638648,0.311783371
242,0.793559674,0.796048251,0.319824888
243,0.795974123,0.800282933,0.299750776
244,0.791454767,0.800400786,0.32332101
245,0.793463697,0.796777259,0.353697553
246,0.789783265,0.793504261,0.356364382
247,0.779723121,0.785835254,0.358256915
248,0.760754323,0.780328578,0.367745765
249,0.766199134,0.754253288,0.33365312
250,0.761568385,0.77353135,0.325822854
251,0.768372131,0.772544824,0.300482299
252,0.768319534,0.765995723,0.323156898
253,0.750901548,0.766954378,0.357549834
254,0.726330069,0.760399067,0.369542274
255,0.737919337,0.724225679,0.228120867
256,0.757983854,0.7445523,0.66416104
257,0.767700448,0.760312192,0.487545338
258,0.783264274,0.772578907,0.447578685
259,0.787241854,0.784740115,0.390221334
260,0.796791283,0.784671872,0.402919982
261,0.808841767,0.801427683,0.352173401
262,0.817824708,0.817122513,0.342806762
263,0.817679232,0.817286946,0.345527714
264,0.819601481,0.812853672,0.340899389
265,0.809207082,0.813145275,0.36230037
266,0.827903443,0.811705817,0.368032089
267,0.819313628,0.83121027,0.448759771
268,0.856124445,0.83248537,0.392749366
269,0.858622478,0.860502736,0.365358276
270,0.842297188,0.85113357,0.406606405
271,0.842052637,0.844193646,0.310774254
272,0.827962238,0.846051953,0.344897451
273,0.819387915,0.826935218,0.304179197
274,0.815122405,0.824229976,0.300576576
275,0.809980939,0.811544489,0.144119663
276,0.817527559,0.816933236,0.282209933
277,0.816555628,0.814438932,0.380358865
278,0.840124191,0.82959085,0.329291915
279,0.836347783,0.843718977,0.346949732
280,0.828603013,0.841835828,0.364754202
281,0.842340491,0.832956934,0.384240826
282,0.839910624,0.839347735,0.357098524
283,0.853493331,0.840601098,0.320390553
284,0.859736862,0.857598901,0.350782808
285,0.863537983,0.865609197,0.316860386
286,0.853555224,0.867799401,0.341674559
287,0.842495262,0.849669269,0.306417413
288,0.838771528,0.84435187,0.316234489
289,0.844677555,0.839620781,0.369886212
290,0.836050633,0.844990972,0.410957134
291,0.832342316,0.836108897,0.446223883
292,0.812246739,0.827077914,0.445696627
293,0.825238245,0.814240415,0.407926289
294,0.820660169,0.8196509,0.419226488
295,0.822833091,0.834194769,0.404527936
296,0.842331271,0.818847439,0.411034826
297,0.837118541,0.845090193,0.379545286
298,0.853496429,0.849802649,0.288633894
299,0.854028834,0.853494494,0.311273575
300,0.862182221,0.853804729,0.315633907
301,0.865175477,0.86634752,0.289905766
302,0.851363712,0.866567775,0.299213918
303,0.850366993,0.8482236,0.288022836
304,0.852444013,0.853292796,0.346151865
305,0.854403444,0.841268149,0.426862962
306,0.884438325,0.859047675,0.39287245
307,0.887103523,0.888414595,0.307258927
308,0.885562005,0.889683409,0.290657367
309,0.893303676,0.89003712,0.290540393
310,0.898507111,0.895013306,0.305195298
311,0.902326821,0.902427899,0.314086185
312,0.899884561,0.901782585,0.296904121
313,0.90065532,0.902142507,0.293614012
314,0.895622149,0.898850877,0.299559602
315,0.89612357,0.898857088,0.267134271
316,0.897773457,0.896365889,0.295746603
317,0.899249983,0.899341073,0.286743107
318,0.899274771,0.900523087,0.29431411
319,0.903896225,0.90371845,0.489450965
320,0.8986247,0.904053529,0.291304215
321,0.894560439,0.896980149,0.286266482
322,0.889651055,0.895850926,0.268335436
323,0.893702999,0.891039174,0.2572622
324,0.894492273,0.896058759,0.274899066
325,0.891542395,0.895810556,0.284076277
326,0.88889269,0.891076363,0.284949217
327,0.883717141,0.890756811,0.253063362
328,0.886756799,0.887418677,0.238375285
329,0.882692537,0.885727909,0.257132132
330,0.889000985,0.887704145,0.274007795
331,0.889914197,0.890977142,0.282882096
332,0.891576403,0.893496213,0.268549306
333,0.892012906,0.894985358,0.25136986
334,0.89528472,0.894864323,0.24455395
335,0.892709378,0.898869509,0.243653076
336,0.892966247,0.893744416,0.234166845
337,0.887778305,0.893502424,0.249084505
338,0.880863165,0.88666172,0.226572273
339,0.880225489,0.881167466,0.236848514
340,0.880442153,0.882669032,0.234722907
341,0.880603122,0.883022667,0.274666865
342,0.878256763,0.881189204,0.23982611
343,0.87342484,0.879042324,0.263926219
344,0.871295146,0.876113721,0.281016625
345,0.870214844,0.869189324,0.318133132
346,0.870193155,0.875887255,0.259812056
347,0.872539514,0.870293704,0.275654159
348,0.873604324,0.873814905,0.284173174
349,0.879265875,0.880112696,0.265929615
350,0.879142088,0.881390826,0.259395664
351,0.87887275,0.881623503,0.276031269
352,0.874034631,0.879126093,0.250870539
353,0.870731832,0.87600829,0.264475298
354,0.861711709,0.871934861,0.302621873
355,0.868116134,0.867635042,0.305206647
356,0.864574981,0.86854401,0.339697352
357,0.86744445,0.864296908,0.283276665
358,0.874672307,0.869328915,0.298111396
359,0.872548809,0.875105456,0.31885418
360,0.867051324,0.877782826,0.310096853
361,0.867964461,0.869819035,0.298270271
362,0.86130619,0.865655702,0.253741636
363,0.86297157,0.86405802,0.281918371
364,0.864463588,0.864883219,0.285103727
365,0.865076477,0.868336177,0.269659685
366,0.858263435,0.866453028,0.266250857
367,0.860745975,0.863003175,0.245431254
368,0.860612817,0.863896692,0.228126978
369,0.856344209,0.862959775,0.246257054
370,0.85531658,0.855430359,0.258744451
371,0.858021983,0.861579244,0.267396153
372,0.854016515,0.858579217,0.266190624
373,0.8422724,0.851025033,0.222957431
374,0.83809667,0.843824484,0.257756284
375,0.840907344,0.836568039,0.166800372
376,0.832141067,0.84075311,0.268251633
377,0.839006708,0.838165796,0.311197629
378,0.830203326,0.837526693,0.299196459
379,0.839415325,0.832351914,0.329570383
380,0.83745597,0.839620781,0.310278424
381,0.843900599,0.837762475,0.319006944
382,0.84942597,0.849492414,0.47574058
383,0.852053986,0.847904048,0.288015853
384,0.852193265,0.853351798,0.290419927
385,0.846708174,0.851884391,0.319564752
386,0.850973685,0.85534659,0.286888888
387,0.854685101,0.857180053,0.473841064
388,0.856365898,0.858058043,0.307816735
389,0.857830029,0.855929796,0.329844486
390,0.857105748,0.859410702,0.296828175
391,0.855427974,0.857906031,0.282103435
392,0.850989177,0.856984641,0.272577921
393,0.853775063,0.854298031,0.323917228
394,0.847092004,0.854912291,0.318706653
395,0.845609282,0.847606235,0.30702236
396,0.843507474,0.847007502,0.294689474
397,0.836397282,0.843207119,0.321542833
398,0.837103049,0.834101684,0.36966274
399,0.831361013,0.83991549,0.310798696
400,0.832190642,0.829320985,0.326148461
401,0.837914088,0.83908408,0.261408662
402,0.840186084,0.841078872,0.284172301
403,0.834936249,0.842794482,0.290305572
404,0.842476747,0.84004887,0.293799076
405,0.841563535,0.842707607,0.263558712
406,0.835979445,0.83649048,0.294006835
407,0.836709924,0.838711738,0.303321971
408,0.834515313,0.83943461,0.279514297
409,0.836363275,0.836018916,0.287197035
410,0.842516951,0.84181409,0.259435819
411,0.837635454,0.841066451,0.249836979
412,0.832162757,0.839623887,0.290895679
413,0.823836083,0.83178113,0.341216266
414,0.821403042,0.823755307,0.324461942
415,0.824523259,0.823975562,0.282594899
416,0.806294235,0.821118307,0.290386756
417,0.808346544,0.810666498,0.336150599
418,0.816444159,0.812509278,0.350056523
419,0.812952506,0.818444118,0.310693943
420,0.825194943,0.81635003,0.325942447
421,0.823015749,0.823131731,0.280942425
422,0.815642416,0.822210341,0.319935752
423,0.810463769,0.813666449,0.305420517
424,0.824665637,0.812164959,0.323516549
425,0.822994059,0.82324966,0.263348333
426,0.828305864,0.823203079,0.295743984
427,0.830967888,0.830335385,0.292320316
428,0.833738357,0.835147137,0.295291802
429,0.828361561,0.834449108,0.282280641
430,0.821353543,0.825591951,0.263542126
431,0.823458374,0.818909471,0.258410116
432,0.816317274,0.821295162,0.263683542
433,0.81324036,0.814532018,0.263634657
434,0.811544071,0.819086326,0.309304224
435,0.804972481,0.805525879,0.267318461
436,0.813837832,0.802829952,0.287984427
437,0.817409969,0.820938422,0.27744543
438,0.794714262,0.815307606,0.292404991
439,0.79723081,0.805926094,0.296112365
440,0.81000875,0.79582171,0.314069599
441,0.804115041,0.814122562,0.311229928
442,0.803152405,0.802994386,0.337288039
443,0.82057039,0.805358415,0.323482504
444,0.805644241,0.8196075,0.306438364
445,0.814113292,0.79780105,0.332973973
446,0.827934428,0.814997371,0.326402486
447,0.83524889,0.836167823,0.298093937
448,0.835267481,0.837722105,0.28460877
449,0.843417694,0.836474953,0.288196551
450,0.846262451,0.848602078,0.468913321
451,0.847407744,0.847150198,0.305498208
452,0.85353361,0.847817173,0.295985789
453,0.859182768,0.852728222,0.28815465
454,0.858634871,0.858222477,0.277973559
455,0.846986733,0.859323827,0.293606156
456,0.840746375,0.844556597,0.280356683
457,0.833759971,0.840781058,0.29615252
458,0.839950829,0.84119059,0.294181423
459,0.824746121,0.838963046,0.323871835
460,0.817883503,0.829752179,0.338854965
461,0.835320079,0.82553916,0.39310989
462,0.847256071,0.836757316,0.369251585
463,0.855511556,0.846203965,0.326863398
464,0.848367357,0.857161496,0.298891804
465,0.835499638,0.847140882,0.278337574
466,0.833834258,0.833695257,0.323039051
467,0.83696377,0.832879375,0.329859326
468,0.837725233,0.837511166,0.31660898
469,0.839009806,0.842462509,0.317468825
470,0.83477528,0.842146063,0.321610922
471,0.815506235,0.832041679,0.349442846
472,0.813977111,0.8209694,0.303101117
473,0.811030257,0.818816385,0.353986496
474,0.80020555,0.807508324,0.495776283
475,0.8259688,0.795548739,0.463073357
476,0.827807467,0.826776995,0.403812126
477,0.804229608,0.830958961,0.514246806
478,0.843318695,0.816626106,0.461154637
479,0.864324234,0.851741619,0.375403189
480,0.866655101,0.870309231,0.343743426
481,0.871595393,0.870876986,0.371924526
482,0.871697567,0.870448822,0.348300169
483,0.882373698,0.880097169,0.311914312
484,0.876260226,0.886097147,0.300513725
485,0.875876396,0.875667,0.334725963
486,0.875622549,0.87513651,0.350344593
487,0.872412629,0.875629736,0.307184727
488,0.864398521,0.873718714,0.303005967
489,0.862367977,0.866685704,0.317640794
490,0.862306008,0.862879111,0.321310631
491,0.856916893,0.864284486,0.329741479
492,0.861241198,0.856174894,0.37757157
493,0.852332545,0.859221425,0.311926533
494,0.847005324,0.853426251,0.31780578
495,0.844708539,0.847429379,0.312134293
496,0.846441934,0.848378717,0.301408488
497,0.843817016,0.847268051,0.283004308
498,0.840306848,0.84585336,0.282477926
499,0.836586137,0.839909279,0.322514414
500,0.829943358,0.836518429,0.308844185
501,0.825572576,0.83116687,0.293881132
502,0.827250274,0.824279662,0.213242489
503,0.826306229,0.828601218,0.187913282
504,0.825068057,0.827074885,0.192168861
505,0.82413633,0.82641715,0.171803187
506,0.825724249,0.827298245,0.209431236
507,0.825352813,0.827679828,0.285687723
508,0.826950027,0.826029356,0.282862892
509,0.828352265,0.826718069,0.293998106
510,0.826250457,0.829413995,0.325080856
511,0.818422105,0.824962164,0.499604122
512,0.820044182,0.81757855,0.299361445
513,0.820576587,0.820941527,0.309168045
514,0.818762632,0.821332427,0.310329927
515,0.815809581,0.820054221,0.269849112
516,0.81395852,0.817420327,0.271088686
517,0.808439346,0.812915704,0.287347181
518,0.807776958,0.810523802,0.281812746
519,0.811968181,0.810616888,0.308877356
520,0.817357295,0.813678871,0.351137222
521,0.81361497,0.814541334,0.344081253
522,0.810157325,0.816204228,0.431040849
523,0.80826606,0.809531064,0.355949736
524,0.801493222,0.809831984,0.304458538
525,0.800477912,0.801883719,0.262421272
526,0.799784539,0.802193955,0.117768243
527,0.799750532,0.800537347,0.241129409
528,0.796302181,0.80114229,0.290866872
529,0.793305827,0.795902374,0.262131456
530,0.794373735,0.794881764,0.288024582
531,0.791281404,0.796988198,0.289120121
532,0.790198004,0.790467122,0.310610141
533,0.792767226,0.794887974,0.317844189
534,0.792389592,0.79674007,0.296995779
535,0.793519394,0.79595206,0.304326724
536,0.794701869,0.796671827,0.334416942
537,0.796159804,0.799699651,0.340331106
538,0.797212295,0.798539374,0.332499967
539,0.795775974,0.798691386,0.308880848
540,0.794061094,0.797670776,0.311380073
541,0.793296532,0.795191999,0.353330045
542,0.794457318,0.795039987,0.332808115
543,0.792222427,0.793767992,0.334034595
544,0.792767226,0.793014141,0.319337788
545,0.790448752,0.795570477,0.339261755
546,0.787297627,0.789157862,0.337685227
547,0.789291065,0.788149597,0.338161852
548,0.789953453,0.79186621,0.299125751
549,0.792869399,0.790578764,0.280303434
550,0.789613002,0.793752465,0.295400046
551,0.785226727,0.789685323,0.261011475
552,0.788161263,0.789424698,0.261655704
553,0.786396809,0.788835281,0.252166854
554,0.785901585,0.78830161,0.254491491
555,0.785929396,0.786914867,0.274867641
556,0.785068857,0.786219943,0.275048339
557,0.784369363,0.787557075,0.259735238
558,0.784174312,0.786129963,0.258374325
559,0.784607642,0.784296499,0.216776148
560,0.783384962,0.785723612,0.251746097
561,0.781348221,0.786573654,0.265761138
562,0.779063755,0.782127958,0.263316908
563,0.778091824,0.781147642,0.267832623
564,0.775262559,0.779453769,0.279257652
565,0.7717833,0.77642587,0.280321765
566,0.769755779,0.773540667,0.276541938
567,0.769721772,0.77260375,0.301631087
568,0.769022202,0.769439365,0.265585677
569,0.768511411,0.769383468,0.287826425
570,0.767852121,0.771108395,0.250121557
571,0.770916565,0.770605853,0.255786933
572,0.770817566,0.772976017,0.308089092
573,0.770647302,0.772482716,0.283567354
574,0.769477221,0.771620328,0.278783646
575,0.76735992,0.770491029,0.423592931
576,0.76701637,0.769060887,0.298002278
577,0.766808925,0.769914034,0.293950967
578,0.766205331,0.769327647,0.28198035
579,0.760813118,0.766731017,0.287291313
580,0.757015021,0.758453886,0.288227977
581,0.758813483,0.759592501,0.292718377
582,0.757504123,0.759728986,0.294506156
583,0.759522348,0.757343295,0.304619158
584,0.760782134,0.763144679,0.23657092
585,0.757138807,0.761624481,0.292210326
586,0.752003539,0.757262631,0.229843176
587,0.747632757,0.753760062,0.238914762
588,0.752402862,0.753120959,0.233687601
589,0.751588725,0.752751797,0.225925425
590,0.752576148,0.751486013,0.248430673
591,0.751638224,0.753058927,0.243079555
592,0.748193048,0.755686611,0.242398663
593,0.745639319,0.748197565,0.243329216
594,0.746301708,0.74732268,0.298108777
595,0.757231685,0.748706317,0.274272296
596,0.758989868,0.760526312,0.257776362
597,0.758999163,0.759440488,0.254236593
598,0.754758441,0.759822072,0.246332127
599,0.750449628,0.752215096,0.275783354
600,0.757983854,0.751250231,0.316038078
601,0.757974634,0.762359775,0.288714204
602,0.761998692,0.762638956,0.291907416
603,0.761624081,0.764497263,0.255867243
604,0.761543597,0.763231554,0.282348731
605,0.761280531,0.761782704,0.318128767
606,0.762626997,0.763461125,0.303599565
607,0.761611763,0.763082648,0.302052717
608,0.761252645,0.761205709,0.302781621
609,0.759141617,0.761764148,0.287554068
610,0.763363749,0.762794074,0.34872529
611,0.762500112,0.76354179,0.310446901
612,0.76185314,0.763324564,0.358549349
613,0.760045458,0.761084675,0.262716325
614,0.758609136,0.761900633,0.267022535
615,0.761135055,0.76218292,0.27777802
616,0.75751032,0.762300848,0.267039121
617,0.755043196,0.758199547,0.258516614
618,0.756163778,0.757743435,0.243767432
619,0.752963077,0.757783805,0.238832706
620,0.751672307,0.754234731,0.267729616
621,0.748812134,0.752813829,0.27680382
622,0.746212004,0.747316469,0.271141063
623,0.745332875,0.747905886,0.26174649
624,0.741931001,0.747207857,0.253209143
625,0.745001642,0.742420947,0.293642819
626,0.747273715,0.749491222,0.293878513
627,0.747462494,0.748396082,0.171236649
628,0.746784613,0.746658734,0.293387048
629,0.750864367,0.745507773,0.340411416
630,0.746629841,0.752019609,0.305539236
631,0.748994791,0.745408477,0.311048356
632,0.751155395,0.751517067,0.282683066
633,0.748471606,0.75127818,0.460706819
634,0.749322849,0.750099271,0.302694327
635,0.749914125,0.750443665,0.313746612
636,0.753427391,0.750884175,0.298181231
637,0.750917041,0.755981319,0.284929139
638,0.747416092,0.749680423,0.461264627
639,0.745218308,0.749466379,0.292641558
640,0.751288477,0.751160251,0.310322071
641,0.748316835,0.751914177,0.285871914
642,0.745756909,0.748513935,0.351538774
643,0.749010208,0.749252335,0.351502983
644,0.748354016,0.749879016,0.325447491
645,0.747660643,0.749677317,0.311780753
646,0.74762656,0.748495378,0.293059696
647,0.749456007,0.750595677,0.254192946
648,0.747428486,0.751517067,0.302124298
649,0.742590291,0.748721844,0.336645556
650,0.742584094,0.743056945,0.394169638
651,0.741358317,0.743401264,0.279557071
652,0.742234347,0.744304097,0.24480361
653,0.740699026,0.74407142,0.308558734
654,0.738182403,0.740758053,0.295858339
655,0.73682974,0.738905958,0.2804658
656,0.733786909,0.737540953,0.276909446
657,0.728883798,0.733728149,0.333853896
658,0.723720568,0.728761279,0.376999795
659,0.732468253,0.726065352,0.363345278
660,0.73915441,0.739603987,0.298554849
661,0.735882521,0.74011592,0.303164841
662,0.735405813,0.736572982,0.28850208
663,0.736148761,0.737671227,0.325321787
664,0.736752354,0.73928133,0.317998699
665,0.738235077,0.738440605,0.318876876
666,0.737727384,0.739203771,0.299309941
667,0.735384199,0.739175899,0.30897338
668,0.734585554,0.736144894,0.380763909
669,0.733567146,0.735713624,0.339862337
670,0.734975581,0.736656752,0.332851762
671,0.734186232,0.735775732,0.279214878
672,0.735789643,0.734494421,0.324523048
673,0.734557668,0.735912217,0.357711328
674,0.734334806,0.735502685,0.35836254
675,0.73202253,0.735862607,0.348700848
676,0.728561861,0.731376541,0.322111989
677,0.72373606,0.723477963,0.305762709
678,0.720006053,0.725696191,0.318338273
679,0.721275209,0.720214282,0.307206551
680,0.719956554,0.721461434,0.28537783
681,0.716889011,0.72357726,0.246520682
682,0.71978629,0.717353922,0.274383159
683,0.722934317,0.722311475,0.279014975
684,0.723482214,0.725057088,0.272072489
685,0.72448513,0.726105647,0.243090031
686,0.724308745,0.725603105,0.266462108
687,0.72344201,0.726208049,0.279448826
688,0.727404174,0.724799568,0.329084156
689,0.723742257,0.727036353,0.279825936
690,0.726088617,0.726626897,0.298171629
691,0.726856277,0.727830573,0.29273409
692,0.725769779,0.729487257,0.27565154
693,0.724293253,0.727337272,0.271157648
694,0.719108409,0.726543127,0.293927398
695,0.715802512,0.721275338,0.282793057
696,0.722398814,0.722016767,0.259651435
697,0.721021363,0.722631027,0.284571234
698,0.72010203,0.72340351,0.311818289
